entity_id,region_id,city
,285,Rasnov
,285,Rausor
,285,Recea
,285,Roades
,285,Rodbav
,285,Rotbav
,285,Rucar
,285,Rupea
,285,Sacele
,285,Sambata de Jos
,285,Sambata De Sus
,285,Sanpetru
,285,Sasciori
,285,Satu Nou
,285,Savastreni
,285,Sebes
,285,Selistat
,285,Sercaia
,285,Sercaita
,285,Simon
,285,Sinca Noua
,285,Sinca Veche
,285,Sirnea
,285,Soars
,285,Sohodol
,285,Stupinii Prejmerului
,285,Tarlungeni
,285,Teliu
,285,Ticusu Nou
,285,Ticusu Vechi
,285,Timisu de Jos
,285,Timisu De Sus
,285,Toarcla 
,285,Toderita
,285,Ucea De Jos
,285,Ucea De Sus
,285,Ungra
,285,Vad
,285,Valcea
,285,Valeni
,285,Vama Buzaului
,285,Venetia De Jos
,285,Venetia De Sus
,285,Victoria
,285,Viscri
,285,Vistea De Jos
,285,Vistea De Sus
,285,Vistisoara
,285,Vladeni
,285,Voila
,285,Voivodeni
,285,Vulcan
,285,Zarnesti
,285,Zizin
,288,Albesti
,288,Aldeni
,288,Alexandru Odobescu
,288,Aliceni
,288,Alunis
,288,Amara
,288,Amaru
,288,Anini
,288,Arbanasi
,288,Arcanu
,288,Babeni
,288,Baceni
,288,Badeni
,288,Badila
,288,Baesti
,288,Baile
,288,Bajani
,288,Balaceanu
,288,Balaia
,288,Balanesti
,288,Balhacu
,288,Balta Alba
,288,Balta Tocila
,288,Baltagari
,288,Baltareti
,288,Balteni
,288,Banita
,288,Barasti
,288,Barbuncesti
,288,Basca Chiojdului
,288,Basca Rozilei
,288,Bascenii De Jos
,288,Bascenii De Sus
,288,Batogu
,288,Beceni
,288,Beciu
,288,Begu
,288,Beilic
,288,Bentu
,288,Berca
,288,Bercesti
,288,Beslii
,288,Bisoca
,288,Blajani
,288,Boboc
,288,Bodinesti
,288,Boldu
,288,Bordusani
,288,Bozioru
,288,Bradeanca
,288,Bradeanu
,288,Braesti
,288,Bragareasa
,288,Bratilesti
,288,Breaza
,288,Brebu
,288,Buda
,288,Buda Craciunesti
,288,Budesti
,288,Budisteni
,288,Budrea
,288,Buduile
,288,Bustea
,288,BUZAU
,288,C.A.Rosetti
,288,Caldarasti
,288,Caldarusa
,288,Caldaruseanca
,288,Calea Chiojdului
,288,Caltesti
,288,Caltuna
,288,Calvini
,288,Campeni
,288,Campulungeanca
,288,Candesti
,288,Canesti
,288,Capatanesti
,288,Capu Satului
,288,Caragele
,288,Caratnau De Jos
,288,Caratnau De Sus
,288,Carligu Mare
,288,Carligu Mic
,288,Carlomanesti
,288,Carpinistea
,288,Casoca
,288,Casota
,288,Catina
,288,Ceairu
,288,Cernatesti
,288,Chiliile
,288,Chiojdu
,288,Chiperu
,288,Chirlesti
,288,Cilibia
,288,Ciobanoaia
,288,Ciocanesti
,288,Cioranca
,288,Ciresu
,288,Cislau
,288,Ciuta
,288,Clondiru
,288,Clondiru De Sus
,288,Coca-Antimiresti
,288,Coca-Niculesti
,288,Cocarceni
,288,Cochirleanca
,288,Coconari
,288,Cojanu
,288,Colibasi
,288,Coltaneni
,288,Colteni
,288,Colti
,288,Coltii De Jos
,288,Coltu Pietrii
,288,Comisoaia
,288,Corbu (Catina)
,288,Corneanu
,288,Costesti
,288,Costieni
,288,Costomiru
,288,Cotatcu
,288,Cotorca
,288,Cotu Ciorii
,288,Cozieni
,288,Crang
,288,Crevelesti
,288,Cuculeasa
,288,Curcanesti
,288,Curmatura
,288,Dalma
,288,Dambroca
,288,Danulesti
,288,Dara
,288,Dascalesti
,288,Dealu Viei
,288,Dedulesti
,288,Deleni
,288,Dobrilesti
,288,Dogari
,288,Dulbanu
,288,Fantanele (Margaritesti)
,288,Fata lui Nan
,288,Fintesti
,288,Fisici
,288,Floresti
,288,Florica
,288,Focsanei
,288,Fotin
,288,Frasinet
,288,Fulga
,288,Fundata
,288,Fundaturile
,288,Fundeni
,288,Furtunesti
,288,Gageni
,288,Galbinasi
,288,Gara Bobocu
,288,Gara Cilibia
,288,Gavanele
,288,Gavanesti
,288,Gheraseni
,288,Ghergheasa
,288,Ghiocari
,288,Ghizdita
,288,Glodeanu Sarat
,288,Glodeanu-Silistea
,288,Glodu-Petcari
,288,Glodurile
,288,Goicelu
,288,Goidesti
,288,Golu Grabicina
,288,Gomoesti
,288,Gontesti
,288,Gorani
,288,Gornet
,288,Grabicina De Jos
,288,Grabicina De Sus
,288,Grajdana
,288,Grebanu
,288,Greceanca
,288,Gresia
,288,Grosani
,288,Gura Badicului
,288,Gura Bascei
,288,Gura Calnaului
,288,Gura Dimienii
,288,Gura Fagetului
,288,Gura Saratii
,288,Gura Siriului
,288,Gura Teghii
,288,Gura Vaii
,288,Hales
,288,Heliade Radulescu
,288,Homesti
,288,Ileana
,288,Istrita De Jos
,288,Ivanetu
,288,Izvoarele
,288,Izvoranu
,288,Izvoru (Cozieni)
,288,Izvoru Dulce (Merei)
,288,Jghiab
,288,Joseni
,288,Lacu
,288,Lacu Cu Anini
,288,Lacu Sinaia
,288,Lacurile
,288,Lanurile
,288,Largu
,288,Leiculesti
,288,Lera
,288,Limpezis
,288,Lipanescu
,288,Lipia
,288,Livada
,288,Livada Mica
,288,Lopatareasa
,288,Lopatari
,288,Luciu
,288,Lunca (Amaru)
,288,Lunca (Patarlagele)
,288,Lunca (Puiesti)
,288,Lunca Frumoasa
,288,Lunca Jaristei
,288,Lunca Priporului
,288,Luncile
,288,Lungesti
,288,Macrina
,288,Magura
,288,Maguricea
,288,Manasia
,288,Manastirea
,288,Manastirea Ratesti
,288,Manzalesti
,288,Manzu
,288,Maracineni
,288,Margaritesti
,288,Margariti
,288,Margineanu
,288,Maruntisu
,288,Matesti
,288,Maxenu
,288,Merei
,288,Mierea
,288,Mihailesti
,288,Mitropolia
,288,Mlajet
,288,Modreni
,288,Moisica
,288,Mosesti
,288,Movila Banului
,288,Movila Oii
,288,Movilita
,288,Mucesti-Danulesti
,288,Murgesti
,288,Muscel
,288,Muscelu Caramanesti
,288,Muscelusa
,288,Naeni
,288,Negosina
,288,Nehoiasu
,288,Nehoiu
,288,Nemertea
,288,Nenciu
,288,Nenciulesti
,288,Nicolesti
,288,Niculesti
,288,Niscov
,288,Nistoresti
,288,Nucu
,288,Odaia Banului
,288,Odaile
,288,Ograzile
,288,Ojasca
,288,Olari
,288,Olesesti
,288,Oratia
,288,Oreavul
,288,Paclele
,288,Pacurile
,288,Padina
,288,Padurenii
,288,Palici
,288,Paltineni
,288,Paltinis
,288,Panatau
,288,Pardosi
,288,Parjolesti
,288,Parscov
,288,Parscovelu
,288,Patarlagele
,288,Pestritu
,288,Petrachesti
,288,Piatra Alba
,288,Pietraru
,288,Pietroasa Mica
,288,Pietroasele
,288,Pietrosu
,288,Pinu
,288,Pitulicea
,288,Plaisor
,288,Plaiu Nucului
,288,Plavatu
,288,Plescioara
,288,Plescoi
,288,Plesesti (Berca)
,288,Plesesti (Podgoria)
,288,Plesi
,288,Plevna
,288,Plopeasa
,288,Plopi
,288,Plostina
,288,Podgoria
,288,Podu Muncii
,288,Poenitele
,288,Pogoanele
,288,Pogonele
,288,Poiana Pletari
,288,Poiana Valcului
,288,Poienile
,288,Policiori
,288,Posobesti
,288,Posta (Cilibia)
,288,Posta Calnau
,288,Potarnichesti
,288,Potecu
,288,Potoceni
,288,Prosca
,288,Pruneni
,288,Puiesti
,288,Puiestii De Jos
,288,Puiestii de Sus
,288,Punga
,288,Racoviteni
,288,Raducesti
,288,Ramnicelu
,288,RAMNICU SARAT
,288,Rapile
,288,Ratesti
,288,Recea
,288,Robeasca
,288,Robesti
,288,Rosioru
,288,Rubla
,288,Ruginoasa
,288,Runcu
,288,Rusavat
,288,Rusetu
,288,Sageata
,288,Sahateni
,288,Salcia
,288,Salcioara
,288,Sapoca
,288,Saranga
,288,Sarata
,288,Sarata-Monteoru
,288,Sarbesti
,288,Sareni
,288,Sarile
,288,Sarile-Catun
,288,Sarulesti
,288,Sasenii Noi
,288,Sasenii Pe Vale
,288,Sasenii Vechi
,288,Satu Nou (Glodeanu-Silistea)
,288,Satu Nou (Mihailesti)
,288,Satu Vechi
,288,Satuc
,288,Scaeni
,288,Scarisoara
,288,Scarlatesti
,288,Scorosesti
,288,Scorteanca
,288,Scortoasa
,288,Scurtesti
,288,Scutelnici
,288,Secuiu
,288,Sergent Ionel Stefan
,288,Sibiciu De Jos
,288,Sibiciu De Sus
,288,Sindrila
,288,Siriu
,288,Slobozia
,288,Smardan
,288,Smeeni
,288,Smeesti
,288,Soresti
,288,Spataru
,288,Spidele
,288,Stalpu
,288,Stancesti
,288,Stanila
,288,Stavarasti
,288,Stiubei
,288,Strezeni
,288,Stroesti
,288,Suchea
,288,Suditi (Gheraseni)
,288,Tabacari
,288,Tabarasti
,288,Tarcov
,288,Tarlele
,288,Tatarligu
,288,Tatulesti
,288,Tega
,288,Teisu
,288,Terca
,288,Tintesti
,288,Tisau
,288,Tocileni
,288,Topliceni
,288,Toropalesti
,288,Trestia
,288,Trestieni
,288,Trestioara (Chiliile)
,288,Tronari
,288,Tulburea
,288,Udati-Lucieni
,288,Udati-Manzu
,288,Ulmeni
,288,Ulmet
,288,Unguriu
,288,Ursoaia
,288,Vacareasca
,288,Vadu Oii
,288,Vadu Pasii
,288,Vadu Soresti
,288,Valcele
,288,Valcelele
,288,Valea Banului
,288,Valea Catinei
,288,Valea Cotoarei
,288,Valea Fantanei
,288,Valea Larga
,288,Valea Larga-Sarulesti
,288,Valea Lui Lalu
,288,Valea Lupului
,288,Valea Nucului
,288,Valea Parului
,288,Valea Purcarului
,288,Valea Putului Merei
,288,Valea Ramnicului
,288,Valea Ratei
,288,Valea Roatei
,288,Valea Salciei
,288,Valea Salciei-Catun
,288,Valea Salciilor
,288,Valea Schiopului
,288,Valea Sibiciului
,288,Valea Stanei
,288,Valea Stefanului
,288,Valea Ursului
,288,Valea Verzei
,288,Valea Viei
,288,Valeanca-Vilanesti
,288,Varf
,288,Varlaam
,288,Varteju
,288,Vavalucile
,288,Vernesti
,288,Viforata
,288,Vinetisu
,288,Vintila Voda
,288,Vintileanca
,288,Viperesti
,288,Vispesti
,288,Vizireni
,288,Vladeni
,288,Zaharesti
,288,Zaplazi
,288,Zapodia
,288,Zarnesti
,288,Zarnestii De Slanic
,288,Zeletin
,288,Ziduri
,288,Zilisteanca
,288,Zoita
,288,Zoresti
,290,Alexandru I. Cuza
,290,Alexandru Odobescu
,290,Aprozi
,290,Artari
,290,Belciugatele
,290,Bogata
,290,Bogdana
,290,Borcea
,290,Bosneagu
,290,Buciumeni
,290,Budesti
,290,Buzoeni
,290,CALARASI
,290,Calarasii Vechi
,290,Calareti
,290,Candeasca
,290,Cascioarele
,290,Ceacu
,290,Cetatea Veche
,290,Chirnogi
,290,Chirnogi (Ulmu)
,290,Chiselet
,290,Ciocanesti
,290,Ciulnita Gara
,290,Clatesti
,290,Coconi
,290,Codreni
,290,Cojesti
,290,Constantin Brancoveanu
,290,Coslogeni
,290,Cotofanca
,290,Crivat
,290,Cucuieti
,290,Cunesti
,290,Curatesti
,290,Curcani
,290,Cuza voda
,290,Dalga
,290,Dalga Gara
,290,Danesti
,290,Darvari
,290,Dichiseni
,290,Dor Marunt
,290,Dorobantu
,290,Dorobantu (Plataresti)
,290,Dragalina
,290,Dragos Voda
,290,Drajna Noua
,290,Fantana Doamnei
,290,Faurei
,290,Florica
,290,Floroaica
,290,Frasinet
,290,Frasinetu De Jos
,290,Frumusani
,290,Fundeni
,290,Fundulea
,290,Galatui
,290,Galbinasi
,290,Galdau
,290,Gostilele
,290,Gradistea
,290,Gruiu
,290,Gurbanesti
,290,Iezeru
,290,Ileana
,290,Independenta
,290,Infratirea
,290,Jegalia
,290,Lehliu
,290,Lehliu-Gara
,290,Libertatea
,290,Luica
,290,Lunca
,290,Lupsanu
,290,Luptatori
,290,Magureni
,290,Manastirea
,290,Marculesti-Gara
,290,Mariuta
,290,Mataraua
,290,Mihai Viteazu
,290,Mitreni
,290,Modelu
,290,Nana
,290,Negoesti
,290,Nicolae Balcescu
,290,Nucetu
,290,Nuci
,290,Ogoru
,290,OLTENITA
,290,Oltina
,290,Orasti
,290,Ostrovu
,290,Padurisu
,290,Paicu
,290,Pasarea
,290,Pelinu
,290,Perisoru
,290,Pitigaia
,290,Plataresti
,290,Plevna
,290,Plumbuita
,290,Podari
,290,Podu Pitarului
,290,Polcesti
,290,Popesti
,290,Postavari
,290,Potcoava
,290,Preasna
,290,Preasna Veche
,290,Progresu
,290,Radovanu
,290,Radu Negru
,290,Radu Voda
,290,Rasa
,290,Rasurile
,290,Razoarele
,290,Razvani
,290,Roseti
,290,Sacele
,290,Salcioara
,290,Sandulita
,290,Sapunari
,290,Sarulesti
,290,Sarulesti-Gara
,290,Satnoeni
,290,Satu Nou
,290,Satucu
,290,Seinoiu
,290,Silistea
,290,Socoalele
,290,Sohatu
,290,Soldanu
,290,Spantov
,290,Stancea
,290,Stefan Cel Mare
,290,Stefan Voda
,290,Stefanesti
,290,Stoenesti
,290,Sultana
,290,Tamadau Mare
,290,Tamadau Mic
,290,Tariceni
,290,Tonea
,290,Tudor Vladimirescu
,290,Ulmeni
,290,Ulmu
,290,Unirea
,290,Valcelele
,290,Valea Argovei
,290,Valea Popii
,290,Valea Presnei
,290,Valea rosie
,290,Valea Rusului
,290,Valea Seaca
,290,Valea Stanii
,290,Varasti
,290,Vasilati
,290,Visinii
,290,Vlad Tepes
,290,Vladiceasca
,290,Vlaiculesti 
,290,Zimbru
,289,23 August
,289,Agadici
,289,Anina
,289,Apadia
,289,Armenis
,289,Baile Herculane
,289,Bania
,289,Barbosu
,289,Barz
,289,Bautar
,289,Bazias
,289,Belobresca
,289,Berliste
,289,Berzasca
,289,Berzovia
,289,Bigar
,289,Binis
,289,Bocsa
,289,Bogaltin
,289,Bogodint
,289,Boina
,289,Boinita
,289,Bojia
,289,Bolvasnita
,289,Borlova
,289,Borlovenii Noi
,289,Borlovenii Vechi
,289,Borugi
,289,Bozovici
,289,Bradisoru De Jos
,289,Bratova
,289,Brebu
,289,Brebu Nou
,289,Brestelnic
,289,Brezon
,289,Brosteni
,289,Buchin
,289,Bucosnita
,289,Bucova
,289,Calina
,289,Calnic
,289,Camena
,289,Camenita
,289,Campia
,289,Canicea
,289,CARANSEBES
,289,Carasova
,289,Carbunari
,289,Carnecea
,289,Carsa Rosie
,289,Carsie
,289,Cavaran
,289,Cicleni
,289,Ciclova Montana
,289,Ciclova Romana
,289,Ciortea
,289,Ciresa
,289,Ciresel
,289,Ciuchici
,289,Ciudanovita
,289,Ciuta
,289,Clocotici
,289,Comoraste
,289,Constantin Daicoviciu
,289,Copacele
,289,Cornea
,289,Cornereva
,289,Cornisoru
,289,Cornutel
,289,Coronini
,289,Costis
,289,Cozia
,289,Cozla
,289,Cracu Almaj
,289,Cracu Mare
,289,Cracu Teiului
,289,Crusovat
,289,Crusovita
,289,Cuptoare (Cornea)
,289,Curmatura
,289,Dalboset
,289,Dalci
,289,Delinesti
,289,Dezesti
,289,Divici
,289,Dobraia
,289,Doclin
,289,Dognecea
,289,Dolina
,289,Doman
,289,Domasnea
,289,Drencova
,289,Dristie
,289,Duleu
,289,Eftimie Murgu
,289,Ersig
,289,Ezeris
,289,Farliug
,289,Fenes
,289,Fizes
,289,Forotic
,289,Frasinis
,289,Garana
,289,Garbovat
,289,Garliste
,289,Garnic
,289,Ghertenis
,289,Giurgiova
,289,Glimboca
,289,Globu Craiovei
,289,Globurau
,289,Golet
,289,Gornea
,289,Goruia
,289,Gradinari
,289,Greoni
,289,Gruni
,289,Hora Mare
,289,Hora Mica
,289,Iabalcea
,289,Iablanita
,289,Iam
,289,Iaz
,289,Iertof
,289,Ilidia
,289,Ilova
,289,Inelet
,289,Izgar
,289,Izvor
,289,Jitin
,289,Jupa
,289,Lapusnicel
,289,Lapusnicu Mare
,289,Lescovita
,289,Liborajdea
,289,Lindenfeld
,289,Liubcova
,289,Lucacevat
,289,Lunca Florii
,289,Lunca Zaicii
,289,Luncavita
,289,Lupac
,289,Macesti
,289,Maciova
,289,Macoviste (Cornea)
,289,Macoviste(Ciuchici)
,289,Magura
,289,Mal
,289,Marga
,289,Marila
,289,Martinovat
,289,Maru
,289,Matnicu Mare
,289,Maureni
,289,Mehadia
,289,Mehadica
,289,Mercina
,289,Mesteacan
,289,Milcoveni
,289,Moceris
,289,Moldova Noua
,289,Moldova Veche
,289,Moldovita
,289,Moniom
,289,Naidas
,289,Negiudin
,289,Nermed
,289,Nicolint
,289,Obita
,289,Obreja
,289,Ocna De Fier
,289,Ogasu Podului
,289,Ohaba-Matnic
,289,Ohabita
,289,ORAVITA
,289,Otelu Rosu
,289,Padina Matei
,289,Paltinis
,289,Parneaura
,289,Parvova
,289,Patas
,289,Pecinisca
,289,Pestere
,289,Petnic
,289,Petrilova
,289,Petrosnita
,289,Plopu
,289,Plugova
,289,Pogara
,289,Pogara De Sus
,289,Poiana
,289,Poiana Lunga
,289,Poiana Marului
,289,Poienile Boinei
,289,Pojejena
,289,Poneasca
,289,Potoc
,289,Preveciori
,289,Prigor
,289,Prilipet
,289,Prisaca
,289,Prisacina
,289,Prisian
,289,Prislop (Cornereva)
,289,Prislop (Dalboset)
,289,Putna
,289,Racasdia
,289,Rachita
,289,Rachitova
,289,Radimna
,289,Rafnic
,289,Ramna
,289,Ravensca
,289,Remetea-Poganici
,289,RESITA
,289,Resita Mica
,289,Rugi
,289,Ruginosu
,289,Rusca
,289,Rusca Montana
,289,Ruschita
,289,Rusova Noua
,289,Rusova Veche
,289,Rustin
,289,Sacu
,289,Sadova Noua
,289,Sadova Veche
,289,Salbagelu Nou
,289,Sasca Montana
,289,Sasca Romana
,289,Sat Batran
,289,Scaius
,289,Scarisoara
,289,Secaseni
,289,Secu
,289,Sfanta Elena
,289,Sichevita
,289,Slatina-Nera
,289,Slatina-Timis
,289,Soceni
,289,Socol
,289,Socolari
,289,Sopotu Nou
,289,Sopotu Vechi
,289,Sosdea
,289,Stancilova
,289,Steierdorf
,289,Stinapari
,289,Streneac
,289,Strugasca
,289,Studena
,289,Sub Crang
,289,Sub Margine
,289,Sub Plai
,289,Surducu Mare
,289,Susca
,289,Tarnova
,289,Tatu
,289,Teregova
,289,Terova
,289,Ticvaniu Mare
,289,Ticvaniu Mic
,289,Tincova
,289,Tirol
,289,Topla
,289,Toplet
,289,Turnu Ruieni
,289,Urcu
,289,Valea Bistrei
,289,Valea Bolvasnita
,289,Valea Mare
,289,Valea Minisului
,289,Valea Orevita
,289,Valea Rachitei
,289,Valea Ravensca
,289,Valea Rosie
,289,Valea Sichevitei
,289,Valea Timisului
,289,Valeadeni
,289,Valeapai
,289,Valisoara
,289,Valiug
,289,Vama Marga
,289,Var
,289,Varadia
,289,Varciorova
,289,Verendin
,289,Vermes
,289,Vodnic
,289,Voislova
,289,Vrani
,289,Vraniut
,289,Zagujeni
,289,Zanogi
,289,Zanou
,289,Zasloane
,289,Zavoi
,289,Zbegu
,289,Zervesti
,289,Zlagna
,289,Zlatita
,289,Zmogotin
,289,Zoina
,289,Zorile
,289,Zorlencior
,289,Zorlentu Mare
,291,Agarbiciu
,291,Aghiresu
,291,Aghiresu-Fabrici
,291,Agris
,291,Aiton
,291,Alunis
,291,Alunisu
,291,Andici
,291,Antas
,291,Apahida
,291,Ardeova
,291,Arghisu
,291,Aruncuta
,291,Aschileu
,291,Aschileu Mare
,291,Aschileu Mic
,291,Babdiu
,291,Babutiu
,291,Baciu
,291,Badeni
,291,Badesti
,291,Bagaciu
,291,Bagara
,291,Baisoara
,291,Baita
,291,Balcesti (Belis)
,291,Balcesti (Capusu Mare)
,291,Barai
,291,Barlea
,291,Batin
,291,Bedeciu
,291,Belis
,291,Berchiesu
,291,Berindu
,291,Bica
,291,Bicalatu
,291,Blidaresti
,291,Bobalna
,291,Bociu
,291,Bodrog
,291,Bogata
,291,Bogata De Jos
,291,Bogata De Sus
,291,Boian
,291,Boj-Catun
,291,Boju
,291,Boldut
,291,Bologa
,291,Bont
,291,Bontida
,291,Borsa
,291,Borsa-Catun
,291,Borsa-Crestaia
,291,Borzesti
,291,Boteni 
,291,Braisoru
,291,Bucea
,291,Bunesti
,291,Buru
,291,Buteni
,291,Buza
,291,Cacova Ierii
,291,Caianu
,291,Caianu Mic
,291,Caianu Vama
,291,Caianu-Vama
,291,Calarasi
,291,Calarasi Gara
,291,Calata
,291,Calatele
,291,Calna
,291,Camarasu
,291,Campenesti
,291,Campia turzii
,291,Caprioara
,291,Capusu Mare
,291,Capusu Mic
,291,Cara
,291,Caseiu
,291,Casele Micesti
,291,Catalina
,291,Catcau
,291,Catina
,291,Ceaba
,291,Ceanu Mare
,291,Ceanu Mic
,291,Cerbesti
,291,Cerc
,291,Cetan
,291,Cheia
,291,Chesau
,291,Chidea
,291,Chinteni
,291,Chiris
,291,Chiuiesti
,291,Ciubanca
,291,Ciubancuta
,291,Ciucea
,291,Ciuleni
,291,Ciumafaia
,291,Ciurgau
,291,Ciurila
,291,Clapa
,291,CLUJ-NAPOCA
,291,Coasta
,291,Codor
,291,Cojocna
,291,Colonia
,291,Comorata
,291,Comsesti
,291,Copaceni
,291,Coplean
,291,Copru
,291,Corneni
,291,Cornesti
,291,Cornesti 
,291,Cornesti (Turda)
,291,Corpadea
,291,Corusu
,291,Craesti
,291,Crairat
,291,Cremenea
,291,Criseni
,291,Cristorel
,291,Cublesu Somesan
,291,Curtuiusu Dejului
,291,Custura
,291,Cutca
,291,Cuzdrioara
,291,Dabaca
,291,Dambu Mare
,291,Damburile
,291,Dancu
,291,Dangau Mare
,291,Dangau Mic
,291,Darja
,291,Darot
,291,Dealu Botii
,291,Dealu Mare
,291,Dealu Negru
,291,DEJ
,291,Deleni
,291,Deusu
,291,Dezmir
,291,Diviciorii Mari
,291,Diviciorii Mici
,291,Domosu
,291,Dorna
,291,Doroltu
,291,Dosu Bricii
,291,Dosu Napului
,291,Dretea
,291,Dumbrava
,291,Dumbrava (Turda)
,291,Elciu
,291,Escu
,291,Fagetu Ierii
,291,Falca
,291,Fanate
,291,Faureni
,291,Feiurdeni
,291,Feldioara
,291,Feleacu
,291,Filea De Jos
,291,Filea De Sus
,291,Finciu
,291,Finisel
,291,Fizesu Gherlii
,291,FLORESTI
,291,Fodora
,291,Frasinet
,291,Frata
,291,Fundatura
,291,Gadalin
,291,Garbau
,291,Garbau Dejului
,291,Geaca
,291,Gheorghieni
,291,Gherla
,291,Ghirisu Roman
,291,Ghirolt
,291,Gilau
,291,Giula
,291,Giurcuta De Jos
,291,Giurcuta De Sus
,291,Gligoresti
,291,Guga
,291,Hagau
,291,Hasdate (Gherla)
,291,Hasdate (Savadisla)
,291,Hodai-Boian
,291,Hodaie
,291,Hodisu
,291,Horlacea
,291,Huci
,291,Huedin
,291,Huta
,291,Iacobeni
,291,Iara
,291,Iclod
,291,Iclozel
,291,Igritia
,291,Inucu
,291,Iuriu de Campie
,291,Izvoru Crisului
,291,Jichisu de Jos
,291,Jichisu de Sus
,291,Juc-Herghelie
,291,Jucu
,291,Jucu De Mijloc
,291,Jucu De Sus
,291,Jurca
,291,Lacu
,291,Lapustesti
,291,Leghia
,291,Legii
,291,Leurda
,291,Lita
,291,Liteni
,291,Livada (Iclod)
,291,Livada (Petrestii De Jos)
,291,Lobodas
,291,Lujerdiu
,291,Luna
,291,Luna De Jos
,291,Luna De Sus
,291,Lunca Bontului
,291,Lunca Visagului
,291,Luncani
,291,Lungesti
,291,Macau
,291,Macicasu
,291,Magoaja
,291,Magura Ierii
,291,Maguri
,291,Maguri-Racatau
,291,Mahal
,291,Maia
,291,Manastirea
,291,Manastireni
,291,Manasturel
,291,Manasturu Romanesc
,291,Marcesti
,291,Margau
,291,Marisel
,291,Martinesti
,291,Masca
,291,Mera
,291,Mica
,291,Micesti
,291,Mihai Viteazu
,291,Mihaiesti
,291,Mintiu Gherlii
,291,Moara De Padure
,291,Mociu
,291,Moldovenesti
,291,Morau
,291,Moristi
,291,Morlaca
,291,Mortesti
,291,Muncel
,291,Muntele Baisorii
,291,Muntele Bocului
,291,Muntele Cacovei
,291,Muntele Filii
,291,Muntele Rece
,291,Muntele Sacelului
,291,Muresenii De Campie
,291,Nadaselu
,291,Nadasu
,291,Naoiu
,291,Nasal
,291,Nearsova
,291,Negreni
,291,Nicula
,291,Nima
,291,Nires
,291,Oas
,291,Ocna Dejului
,291,Ocolisel
,291,Olariu
,291,Orman
,291,Osoi
,291,Osorhel
,291,Padurea Iacobeni
,291,Padureni (Chinteni)
,291,Padureni (Ciurila)
,291,Padurenii (Mintiu Gherlii)
,291,Padurenii (Tritenii De Jos)
,291,Paglisa
,291,Palatca
,291,Paniceni
,291,Panticeu
,291,Pata
,291,Pestera
,291,Petea
,291,Petresti
,291,Petrestii De Jos
,291,Petrestii De Mijloc
,291,Petrestii De Sus
,291,Pietroasa
,291,Pintic
,291,Plaiesti
,291,Plaiuri
,291,Plopi
,291,Ploscos
,291,Podeni
,291,Poiana Fratii
,291,Poiana Horea
,291,Poieni
,291,Popesti
,291,Prelucele
,291,Pruneni
,291,Pruni
,291,Prunis
,291,Puini
,291,Pustuta
,291,Rachitele
,291,Radaia
,291,Rasca
,291,Rascruci
,291,Razbuneni
,291,Razoare
,291,Recea-Cristur
,291,Rediu
,291,Risca
,291,Rogojel
,291,Rosieni
,291,Rotunda
,291,Rugasesti
,291,Sacalaia
,291,Sacel
,291,Sacuieu
,291,Salatiu
,291,Salatruc
,291,Salicea
,291,Salisca
,291,Saliste
,291,Salistea Noua
,291,Salistea Veche
,291,Samboieni
,291,Samboleni
,291,Sancraiu
,291,Sandulesti
,291,Sanmarghita
,291,Sanmartin
,291,Sannicoara
,291,Sanpaul
,291,Santejude
,291,Santejude-Vale
,291,Santioana
,291,Saradis
,291,Sarata
,291,Sardu
,291,Satu Lung
,291,Saula
,291,Sava
,291,Savadisla
,291,Scrind-Frasinet
,291,Sic
,291,Sicfa
,291,Sigau
,291,Silivas
,291,Smida
,291,Soimeni
,291,Somcutu Mic
,291,Somesu Cald
,291,Somesu Rece
,291,Soporu De Campie
,291,Starcu
,291,Stejeris
,291,Stoiana
,291,Stolna
,291,Straja (Capusu Mare)
,291,Straja (Cojocna)
,291,Strambu
,291,Strucut
,291,Suaras
,291,Suatu
,291,Sub Coasta
,291,Suceagu
,291,Sucutard
,291,Sumurducu
,291,Surduc
,291,Sutu
,291,Taga
,291,Targusor
,291,Tarnita
,291,Tarpiu
,291,Tauseni
,291,Taut
,291,Tauti
,291,Ticu
,291,Ticu-Colonie
,291,Tiocu De Jos
,291,Tiocu De Sus
,291,Tioltiur
,291,Topa Mica
,291,Tranisu
,291,Tritenii De Jos
,291,Tritenii De Sus
,291,Tritenii-Hotar
,291,TURDA
,291,Turea
,291,Tureni
,291,Turmasi
,291,Unguras
,291,Urca
,291,Urisor
,291,Vad
,291,Vaida-Camaras
,291,Valcele
,291,Valcelele
,291,Vale
,291,Valea Agrisului
,291,Valea Calda
,291,Valea Caseielului
,291,Valea Ciresoii
,291,Valea Draganului
,291,Valea Florilor
,291,Valea Garboului
,291,Valea Grosilor
,291,Valea Ierii
,291,Valea Lui Cati
,291,Valea Lui Opris
,291,Valea Luncii
,291,Valea Ungurasului
,291,Valea Vadului
,291,Valeni (Caianu)
,291,Valeni (Calatele)
,291,Valisoara
,291,Vanatori
,291,Vechea
,291,Viisoara
,291,Visagu
,291,Visea
,291,Vistea
,291,Vlaha
,291,Vultureni
,291,Zorenii De Vale
,292,2 Mai
,292,23 August
,292,Abrud
,292,Adamclisi
,292,Agigea
,292,Albesti
,292,Aliman
,292,Almalau
,292,Amzacea
,292,Arsa
,292,Baltagesti
,292,Baneasa
